date,country/region,y/cases,y_cases_increasing_rate,y/death,y_cases_increasing_rate,population,GDPPC,%_ages_0-14  ,%_ages_15-64  ,%_ages_65+,temperature,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,M1_Wildcard,M1_Notes,StringencyIndexForDisplay,StringencyLegacyIndexForDisplay,GovernmentResponseIndexForDisplay,ContainmentHealthIndexForDisplay,EconomicSupportIndexForDisplay,Social support,Healthy life expectancy,Freedom to make life choices,Generosity,Perceptions of corruption,cases_1_day_before,cases_2_day_before,cases_3_day_before,cases_4_day_before,cases_5_day_before
15/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.457,0.874,0.454,0.28,0.128,0,0,0,0,0
16/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.457,0.874,0.454,0.28,0.128,0,0,0,0,1
17/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.457,0.874,0.454,0.28,0.128,0,0,0,1,0
18/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.457,0.874,0.454,0.28,0.128,0,0,1,0,0
19/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.457,0.874,0.454,0.28,0.128,0,1,0,0,0
20/01/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,1.457,0.874,0.454,0.28,0.128,1,0,0,0,1
21/01/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,"""Contact tracing was used in Seattle and parts of California early on in their coronavirus outbreaks, but as community spread took hold, many cities and states switched to a ""mitigation"" approach, like closing schools and other social distancing measures."" https://web.archive.org/web/20200414010434/https://www.npr.org/sections/health-shots/2020/04/10/831200054/cdc-director-very-aggressive-contact-tracing-needed-for-u-s-to-return-to-normal",0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,0,0,1,0
22/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,0,1,0,3
23/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,1,0,3,0
24/01/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,1,0,3,0,0
25/01/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,3,0,0,0
26/01/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,3,0,0,0,1
27/01/2020,US,3,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,0,0,1,1
28/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,0,1,1,1
29/01/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,0,1,1,1,3
30/01/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,1,1,1,3,0
31/01/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,-2.268,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,1,1,3,0,0
01/02/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,0,0,3.57,4.17,0,1.457,0.874,0.454,0.28,0.128,1,3,0,0,1
02/02/2020,US,1,-0.6666666667,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,"Starting Sunday, passengers flying to the U.S. from Hubei province in China will be placed under a 14-day quarantine. Archived link: https://web.archive.org/web/20200504091500/https://www.nbcnews.com/health/health-news/u-s-declares-public-health-emergency-over-coronavirus-n1127856",0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,3,0,0,1,0
03/02/2020,US,3,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,1,0,0
04/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,1,0,0,0
05/02/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,1,0,0,0,0
06/02/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,0,0,1
07/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,100000000,"U.S. State Dept. announced $100 million in spending to assist China and other impacted countries, both directly and through multilateral organizations, to contain and combat the novel coronavirus. Primary source, U.S. State Dept., https://web.archive.org/web/20200430043518/https://www.state.gov/the-united-states-announces-assistance-to-combat-the-novel-coronavirus/",0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,0,1,0
08/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,1,0,1
09/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,1,0,1,1
10/02/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,1,0,1,1,0
11/02/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,1,1,0,0
12/02/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,1,1,0,0,0
13/02/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,1,0,0,0,0
14/02/2020,US,1,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,0,0,0
15/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,0,0,0
16/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,0,0,1
17/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,0,1,19
18/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,1,19,0
19/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,1,19,0,0
20/02/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,1,19,0,0,18
21/02/2020,US,1,-0.9473684211,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,19,0,0,18,0
22/02/2020,US,19,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,0,18,0,6
23/02/2020,US,0,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,18,0,6,1
24/02/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,18,0,6,1,6
25/02/2020,US,18,0,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,0,6,1,6,3
26/02/2020,US,0,-1,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,6,1,6,3,20
27/02/2020,US,6,5,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,0,,1,,0,,0,,0,,,,,5.56,7.14,7.14,8.33,0,1.457,0.874,0.454,0.28,0.128,1,6,3,20,14
28/02/2020,US,1,-0.8333333333,0,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,1,"Some testing was carried out before this, but was the date when testing began on all: -Travelers from China, Italy, Iran, Japan and South Korea, all which the CDC placed travel restrictions on in the weeks before. -Cases where respiratory illness was severe enough to require hospitalization, regardless of personal or travel history. https://web.archive.org/save/https://www.wsj.com/articles/how-the-cdcs-restrictive-testing-guidelines-hid-the-coronavirus-epidemic-11584882001",1,,0,,0,,0,,,,,5.56,7.14,9.52,11.11,0,1.457,0.874,0.454,0.28,0.128,6,3,20,14,22
29/02/2020,US,6,1,0,-1,329064917,63051.4,18.5493171,65.2410767,16.2096061,0.582,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,1,,1,,0,,0,,0,,,,,5.56,7.14,9.52,11.11,0,1.457,0.874,0.454,0.28,0.128,3,20,14,22,34
01/03/2020,US,3,-0.85,1,0,329064917,63051.4,18.5493171,65.2410767,16.2096061,6.024,0,,,0,,,1,0,"CDC upgrades it's warning to level 3, meaning avoid non-essential travel. This leads to the cancellation of large events, like the American Physical Society annual meeting. http://web.archive.org/web/20200502091626/https://www.aps.org/upload/CancellationAttendanceCert.pdf",0,,,0,,,0,,,0,,,2,,0,,,0,,0,,0,,0,,,1,,1,,0,,0,,0,,,,,8.33,11.9,11.31,13.19,0,1.457,0.874,0.454,0.28,0.128,20,14,22,34,74
02/03/2020,US,20,0.4285714286,1,-0.75,329064917,63051.4,18.5493171,65.2410767,16.2096061,6.024,0,,,0,,,1,0,,0,,,0,,,0,,,0,,,3,"As of March 2, foreign nationals who have travelled to Iran within the past 14 days are denied permission to enter the US. https://web.archive.org/web/20200410104600/https://edition.cnn.com/travel/article/coronavirus-travel-restrictions/",0,,,0,,0,,0,,0,,,1,,1,,0,,0,,0,,,,,11.11,15.48,13.1,15.28,0,1.457,0.874,0.454,0.28,0.128,14,22,34,74,105
03/03/2020,US,14,-0.3636363636,4,0.3333333333,329064917,63051.4,18.5493171,65.2410767,16.2096061,6.024,0,,,0,,,1,0,,0,,,0,,,0,,,0,,,3,,0,,,0,,0,,0,,0,,,1,,1,,0,,0,,0,,,,,11.11,15.48,13.1,15.28,0,1.457,0.874,0.454,0.28,0.128,22,34,74,105,95
04/03/2020,US,22,-0.3529411765,3,0.5,329064917,63051.4,18.5493171,65.2410767,16.2096061,6.024,0,,,0,,,1,0,,0,,,0,,,0,,,0,,,3,,0,,,0,,0,,0,,0,,,2,"""Anyone who wants a coronavirus test may get one if a doctor agrees"". However, testing capacity is still fairly limited. https://web.archive.org/web/20200402204608/https://www.nytimes.com/2020/03/04/health/coronavirus-test-demand.html?auth=login-facebook",1,,0,,0,,0,,,,,11.11,15.48,15.48,18.06,0,1.457,0.874,0.454,0.28,0.128,34,74,105,95,121
05/03/2020,US,34,-0.5405405405,2,1,329064917,63051.4,18.5493171,65.2410767,16.2096061,6.024,3,0,Washington District Shuts Down All Schools to Slow Deadly Coronavirus Outbreak Link: http://web.archive.org/web/20201104100007/https://www.thedailybeast.com/northshore-school-district-shuts-down-all-schools-to-slow-deadly-coronavirus-outbreak,0,,,1,0,,0,,,0,,,0,,,0,,,3,,0,,,0,,0,,0,,0,,,2,,1,,0,,0,,0,,,,,20.37,26.19,21.43,25,0,1.457,0.874,0.454,0.28,0.128,74,105,95,121,200
06/03/2020,US,74,-0.2952380952,1,-0.5,329064917,63051.4,18.5493171,65.2410767,16.2096061,6.024,3,0,,0,,,1,0,San Fransisco private businesses are advised to cancel large events like athletic contests and music concerts. Only recommendation at this time http://web.archive.org/web/20200502092339/https://www.sfexaminer.com/news/sf-officials-urge-residents-to-limit-outings-avoid-large-gatherings/,0,,,0,,,0,,,0,,,3,,0,,,0,,1600000000,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020 enacted on 6 Mar 2020, appropriating $8.3 bn, of which $1.6 bn was dedicated to non-health care measures. https://web.archive.org/web/20200323171213/https://www.kff.org/global-health-policy/issue-brief/the-u-s-response-to-coronavirus-summary-of-the-coronavirus-preparedness-and-response-supplemental-appropriations-act-2020/",1300000000,"Coronavirus Preparedness and Response Supplemental Appropriations Act, signed into law 6 March 2020, includes $1.3 billion in additional U.S. foreign assistance. Primary source, U.S. Dept. of State, archived: https://web.archive.org/web/20200430042843/https://www.state.gov/u-s-foreign-assistance-in-response-to-the-covid-19-pandemic/",0,,,2,,1,,6700000000,"Coronavirus Preparedness and Response Supplemental Appropriations Act, 2020 enacted on 6 Mar 2020, appropriating $8.3 bn, of which $6.7 bn was dedicated to health care measures. https://web.archive.org/web/20200323171213/https://www.kff.org/global-health-policy/issue-brief/the-u-s-response-to-coronavirus-summary-of-the-coronavirus-preparedness-and-response-supplemental-appropriations-act-2020/",826000000,"About $826 million would go to the National Institute of Allergy and Infectious Diseases for the development of coronavirus vaccines, treatments and tests. https://web.archive.org/web/20200407105202/https://www.politico.com/news/2020/03/04/house-coronavirus-funding-121065 This amount may be double-counted in indicators S8 and S10. It's not easy to separate vaccine-only spending, because amounts appropriated pertain to agencies instead of being earmarked for specific purposes. For example, the $826 million (should be $836) includes items beyond just vaccines. See NIAID description ""to prevent, prepare for, and respond to coronavirus, domestically or internationally at https://web.archive.org/web/20200323171213/https://www.kff.org/global-health-policy/issue-brief/the-u-s-response-to-coronavirus-summary-of-the-coronavirus-preparedness-and-response-supplemental-appropriations-act-2020/",0,,,,,20.37,26.19,21.43,25,0,1.457,0.874,0.454,0.28,0.128,105,95,121,200,271
